Points_0,Points_1,Points_2,Pressure_Coefficient
0.586033,0.96,0.0163836,-1.14104
0.588599,0.96,0.0167482,-1.12665
0.591279,0.96,0.0171145,-1.11408
0.594079,0.96,0.0174817,-1.10282
0.597005,0.96,0.0178497,-1.09267
0.600063,0.96,0.0182183,-1.08255
0.602749,0.96,0.0185292,-1.07574
0.605519,0.96,0.0188378,-1.06874
0.608379,0.96,0.0191439,-1.06193
0.611332,0.96,0.0194475,-1.05533
0.614383,0.96,0.0197485,-1.04889
0.617538,0.96,0.0200469,-1.04273
0.6208,0.96,0.0203426,-1.03663
0.624096,0.96,0.0206287,-1.03069
0.627392,0.96,0.0209027,-1.02537
0.63069,0.96,0.0211654,-1.0204
0.633989,0.96,0.0214172,-1.0153
0.637288,0.96,0.0216587,-1.01034
0.640588,0.96,0.0218904,-1.00568
0.643889,0.96,0.0221128,-1.00103
0.64719,0.96,0.0223263,-0.996231
0.650492,0.96,0.0225312,-0.991603
0.653794,0.96,0.022728,-0.987495
0.657097,0.96,0.0229168,-0.983777
0.6604,0.96,0.0230981,-0.979999
0.663703,0.96,0.0232719,-0.975935
0.667007,0.96,0.0234387,-0.971647
0.670311,0.96,0.0235984,-0.967218
0.673616,0.96,0.0237514,-0.962047
0.676921,0.96,0.0238978,-0.95527
0.680226,0.96,0.0240376,-0.945163
0.683531,0.96,0.0241711,-0.929858
0.686837,0.96,0.0242981,-0.908473
0.690143,0.96,0.0244189,-0.881887
0.693449,0.96,0.0245334,-0.848944
0.696755,0.96,0.0246417,-0.810581
0.700062,0.96,0.0247438,-0.770895
0.703369,0.96,0.0248397,-0.735595
0.706675,0.96,0.0249294,-0.707971
0.709983,0.96,0.0250128,-0.68477
0.71329,0.96,0.0250899,-0.668817
0.716597,0.96,0.0251607,-0.657514
0.719905,0.96,0.0252252,-0.659613
0.723212,0.96,0.0252833,-0.650628
0.72652,0.96,0.0253349,-0.657265
0.729828,0.96,0.0253799,-0.652876
0.733136,0.96,0.0254183,-0.649858
0.736444,0.96,0.02545,-0.642345
0.739751,0.96,0.0254749,-0.625133
0.74306,0.96,0.0254931,-0.598017
0.746368,0.96,0.0255045,-0.559708
0.749676,0.96,0.0255091,-0.515696
0.752984,0.96,0.0255069,-0.468665
0.756292,0.96,0.0254976,-0.424006
0.7596,0.96,0.0254811,-0.380212
0.762908,0.96,0.0254571,-0.337796
0.766216,0.96,0.0254256,-0.297587
0.769524,0.96,0.0253867,-0.266078
0.772832,0.96,0.0253408,-0.244198
0.776139,0.96,0.025288,-0.228712
0.779447,0.96,0.0252285,-0.217328
0.782754,0.96,0.0251622,-0.210843
0.786062,0.96,0.025089,-0.208233
0.789369,0.96,0.0250084,-0.207976
0.792676,0.96,0.0249204,-0.208345
0.795982,0.96,0.0248249,-0.209722
0.799289,0.96,0.024722,-0.210645
0.802595,0.96,0.0246119,-0.211499
0.805901,0.96,0.0244949,-0.211581
0.809207,0.96,0.0243711,-0.211125
0.812513,0.96,0.0242405,-0.210455
0.815818,0.96,0.0241033,-0.209238
0.819123,0.96,0.0239593,-0.207672
0.822427,0.96,0.0238087,-0.205765
0.825732,0.96,0.0236516,-0.20355
0.829036,0.96,0.0234881,-0.201093
0.83234,0.96,0.0233184,-0.198314
0.835643,0.96,0.0231427,-0.19531
0.838946,0.96,0.022961,-0.192045
0.842249,0.96,0.0227735,-0.188557
0.845551,0.96,0.0225803,-0.184832
0.848854,0.96,0.0223815,-0.180901
0.852155,0.96,0.0221774,-0.176777
0.855457,0.96,0.0219681,-0.172486
0.858758,0.96,0.0217537,-0.168041
0.862059,0.96,0.0215345,-0.163476
0.865359,0.96,0.0213106,-0.158804
0.86866,0.96,0.021082,-0.154042
0.871959,0.96,0.0208491,-0.149207
0.875259,0.96,0.020612,-0.144311
0.878558,0.96,0.0203707,-0.13937
0.881857,0.96,0.0201256,-0.134392
0.885156,0.96,0.0198766,-0.129392
0.888454,0.96,0.019624,-0.124377
0.891753,0.96,0.019368,-0.119358
0.895051,0.96,0.0191086,-0.114345
0.898348,0.96,0.018846,-0.109346
0.901646,0.96,0.0185802,-0.104368
0.904943,0.96,0.0183115,-0.0994164
0.90824,0.96,0.01804,-0.0944975
0.911537,0.96,0.0177656,-0.0896159
0.914833,0.96,0.0174885,-0.0847769
0.918129,0.96,0.0172088,-0.0799793
0.921425,0.96,0.0169266,-0.0752295
0.924721,0.96,0.0166418,-0.0705231
0.928017,0.96,0.0163546,-0.0658592
0.931312,0.96,0.0160649,-0.0612351
0.934607,0.96,0.0157728,-0.0566501
0.937902,0.96,0.0154782,-0.0520973
0.941197,0.96,0.0151812,-0.0475704
0.944492,0.96,0.0148818,-0.0430616
0.947786,0.96,0.0145798,-0.0385612
0.95108,0.96,0.0142752,-0.0340585
0.954374,0.96,0.0139681,-0.0295417
0.957667,0.96,0.0136582,-0.0250013
0.960961,0.96,0.0133455,-0.0204265
0.964254,0.96,0.01303,-0.015806
0.967546,0.96,0.0127115,-0.0111286
0.970839,0.96,0.0123899,-0.00637896
0.974131,0.96,0.0120651,-0.0015384
0.977423,0.96,0.0117369,0.00340944
0.980714,0.96,0.0114052,0.00848428
0.984005,0.96,0.0110699,0.0136917
0.987296,0.96,0.0107309,0.0190384
0.990586,0.96,0.010388,0.0245259
0.993876,0.96,0.0100413,0.0301616
0.997166,0.96,0.00969043,0.0359689
1.00045,0.96,0.00933535,0.0419787
1.00374,0.96,0.00897589,0.0482097
1.00703,0.96,0.00861206,0.0546413
1.01032,0.96,0.00824407,0.0612121
1.01361,0.96,0.00787191,0.0678661
1.01689,0.96,0.00749496,0.0746635
1.02018,0.96,0.00711154,0.0818552
1.02346,0.96,0.00671907,0.089836
1.02675,0.96,0.00631569,0.098909
1.03003,0.96,0.00590197,0.108989
1.03331,0.96,0.00548139,0.119589
1.03659,0.96,0.00505794,0.130229
1.03987,0.96,0.00463333,0.140478
1.04315,0.96,0.00420695,0.150795
1.04643,0.96,0.00377859,0.161531
1.04971,0.96,0.00334945,0.172208
1.05289,0.96,0.00293356,0.18208
1.05595,0.96,0.00253322,0.193606
1.05891,0.96,0.0021463,0.201992
1.06178,0.96,0.00177113,0.211447
1.0644,0.96,0.00142798,0.22132
1.06668,0.96,0.00112955,0.229254
1.06866,0.96,0.000870028,0.236697
1.07039,0.96,0.000644368,0.243753
1.07189,0.96,0.000448135,0.2507
1.07319,0.96,0.0002775,0.257714
1.07433,0.96,0.000129109,0.264859
1.07531,0.96,0,0.273757
1.07433,0.96,-0.000129109,0.267254
1.07319,0.96,-0.000277497,0.257539
1.07189,0.96,-0.000448135,0.248947
1.07039,0.96,-0.000644368,0.24035
1.06866,0.96,-0.000870028,0.231725
1.06668,0.96,-0.00112955,0.222676
1.0644,0.96,-0.00142798,0.213067
1.06178,0.96,-0.00177113,0.200634
1.05891,0.96,-0.0021463,0.189507
1.05595,0.96,-0.00253322,0.179517
1.05289,0.96,-0.00293356,0.165866
1.04971,0.96,-0.00334945,0.154741
1.04643,0.96,-0.00377859,0.142021
1.04315,0.96,-0.00420695,0.12993
1.03987,0.96,-0.00463333,0.118338
1.03659,0.96,-0.00505794,0.106882
1.03331,0.96,-0.00548139,0.0950379
1.03003,0.96,-0.00590197,0.0832343
1.02675,0.96,-0.00631569,0.0721418
1.02346,0.96,-0.00671907,0.0624249
1.02018,0.96,-0.00711154,0.0541515
1.01689,0.96,-0.00749496,0.0469182
1.01361,0.96,-0.00787191,0.0401847
1.01032,0.96,-0.00824407,0.0336057
1.00703,0.96,-0.00861206,0.0271078
1.00374,0.96,-0.00897589,0.020759
1.00045,0.96,-0.00933535,0.0146411
0.997166,0.96,-0.00969043,0.00877733
0.993876,0.96,-0.0100413,0.00314567
0.990586,0.96,-0.010388,-0.00229038
0.987296,0.96,-0.0107309,-0.00756168
0.984005,0.96,-0.0110699,-0.0126803
0.980714,0.96,-0.0114052,-0.0176477
0.977423,0.96,-0.0117369,-0.022467
0.974131,0.96,-0.0120651,-0.0271559
0.970839,0.96,-0.0123899,-0.031736
0.967546,0.96,-0.0127115,-0.0362267
0.964254,0.96,-0.01303,-0.0406496
0.960961,0.96,-0.0133455,-0.0450222
0.957667,0.96,-0.0136582,-0.0493613
0.954374,0.96,-0.0139681,-0.053675
0.95108,0.96,-0.0142752,-0.057985
0.947786,0.96,-0.0145798,-0.0622991
0.944492,0.96,-0.0148818,-0.0666283
0.941197,0.96,-0.0151812,-0.0709836
0.937902,0.96,-0.0154782,-0.0753743
0.934607,0.96,-0.0157728,-0.0798107
0.931312,0.96,-0.0160649,-0.0842981
0.928017,0.96,-0.0163546,-0.0888491
0.924721,0.96,-0.0166418,-0.0934623
0.921425,0.96,-0.0169266,-0.098146
0.918129,0.96,-0.0172088,-0.102902
0.914833,0.96,-0.0174885,-0.107739
0.911537,0.96,-0.0177656,-0.112649
0.90824,0.96,-0.01804,-0.11764
0.904943,0.96,-0.0183115,-0.122708
0.901646,0.96,-0.0185802,-0.127847
0.898348,0.96,-0.018846,-0.133055
0.895051,0.96,-0.0191086,-0.138332
0.891753,0.96,-0.019368,-0.143689
0.888454,0.96,-0.019624,-0.149107
0.885156,0.96,-0.0198766,-0.154587
0.881857,0.96,-0.0201256,-0.16012
0.878558,0.96,-0.0203707,-0.1657
0.875259,0.96,-0.020612,-0.17132
0.871959,0.96,-0.0208491,-0.176973
0.86866,0.96,-0.021082,-0.182652
0.865359,0.96,-0.0213106,-0.188351
0.862059,0.96,-0.0215345,-0.194058
0.858758,0.96,-0.0217537,-0.199772
0.855457,0.96,-0.0219681,-0.20548
0.852155,0.96,-0.0221774,-0.211171
0.848854,0.96,-0.0223815,-0.216848
0.845551,0.96,-0.0225803,-0.222458
0.842249,0.96,-0.0227735,-0.228021
0.838946,0.96,-0.022961,-0.233469
0.835643,0.96,-0.0231427,-0.238862
0.83234,0.96,-0.0233184,-0.24412
0.829036,0.96,-0.0234881,-0.249333
0.825732,0.96,-0.0236516,-0.254385
0.822427,0.96,-0.0238087,-0.259339
0.819123,0.96,-0.0239593,-0.264062
0.815818,0.96,-0.0241033,-0.268646
0.812513,0.96,-0.0242405,-0.272982
0.809207,0.96,-0.0243711,-0.277174
0.805901,0.96,-0.0244949,-0.281171
0.802595,0.96,-0.0246119,-0.285024
0.799289,0.96,-0.024722,-0.288652
0.795982,0.96,-0.0248249,-0.292
0.792676,0.96,-0.0249204,-0.294905
0.789369,0.96,-0.0250084,-0.297398
0.786062,0.96,-0.025089,-0.299282
0.782754,0.96,-0.0251622,-0.300926
0.779447,0.96,-0.0252285,-0.302257
0.776139,0.96,-0.025288,-0.30352
0.772832,0.96,-0.0253408,-0.304598
0.769524,0.96,-0.0253867,-0.305511
0.766216,0.96,-0.0254256,-0.30634
0.762908,0.96,-0.0254571,-0.306371
0.7596,0.96,-0.0254811,-0.305801
0.756292,0.96,-0.0254976,-0.304778
0.752984,0.96,-0.0255069,-0.303321
0.749676,0.96,-0.0255091,-0.301539
0.746368,0.96,-0.0255045,-0.29955
0.74306,0.96,-0.0254931,-0.29742
0.739751,0.96,-0.0254749,-0.294975
0.736444,0.96,-0.02545,-0.292272
0.733136,0.96,-0.0254183,-0.289277
0.729828,0.96,-0.0253799,-0.28599
0.72652,0.96,-0.0253349,-0.282448
0.723212,0.96,-0.0252833,-0.2787
0.719905,0.96,-0.0252252,-0.274784
0.716597,0.96,-0.0251607,-0.270722
0.71329,0.96,-0.0250899,-0.266528
0.709983,0.96,-0.0250128,-0.262218
0.706675,0.96,-0.0249294,-0.257809
0.703369,0.96,-0.0248397,-0.253313
0.700062,0.96,-0.0247438,-0.248745
0.696755,0.96,-0.0246417,-0.244122
0.693449,0.96,-0.0245334,-0.239467
0.690143,0.96,-0.0244189,-0.234785
0.686837,0.96,-0.0242981,-0.230066
0.683531,0.96,-0.0241711,-0.225326
0.680226,0.96,-0.0240376,-0.220565
0.676921,0.96,-0.0238978,-0.215786
0.673616,0.96,-0.0237514,-0.210997
0.670311,0.96,-0.0235984,-0.206195
0.667007,0.96,-0.0234387,-0.201384
0.663703,0.96,-0.0232719,-0.196559
0.6604,0.96,-0.0230981,-0.19171
0.657096,0.96,-0.0229168,-0.186826
0.653794,0.96,-0.022728,-0.181906
0.650492,0.96,-0.0225312,-0.176926
0.64719,0.96,-0.0223263,-0.17186
0.643889,0.96,-0.0221128,-0.166685
0.640588,0.96,-0.0218904,-0.161388
0.637288,0.96,-0.0216587,-0.15595
0.633989,0.96,-0.0214172,-0.150351
0.63069,0.96,-0.0211654,-0.144551
0.627392,0.96,-0.0209027,-0.138518
0.624096,0.96,-0.0206287,-0.132211
0.6208,0.96,-0.0203426,-0.125597
0.617538,0.96,-0.0200469,-0.118807
0.614383,0.96,-0.0197485,-0.111889
0.611332,0.96,-0.0194475,-0.104873
0.608379,0.96,-0.0191439,-0.0977638
0.605519,0.96,-0.0188378,-0.0905618
